address_hash,type,text,address_line1,address_line2,city,state,postal_code,country,use
5a701ef6c9cff937,,,NP Primary Wellness 416 Colorado Ave,,Pueblo,CO,81004,US,
a3e266b34e58d2e4,,,Lauren H. Schwartz MD PLLC 9401 N Kelley Ave Ste A,,Oklahoma City,OK,73131-2442,US,
3f8e1cfe83a49c67,,,Telehealth Home 4312 Del Rey Ave,,Mckinney,TX,75070-1293,US,
d05a9af4440d0522,,,The HIVE Maternal Wellness Center  214 Northern Trl,,Leander,TX,78641-8064,US,
1d2f501aa2ff1ee0,,,"Mind & Body Behavioral Health 4609 US Highway 17, Suite 1",,Fleming Island,FL,32003-4818,US,
41ab87e1242d7e14,,,"JMS, PLC  41 Idx Dr Ste 220",,South Burlington,VT,05403-7781,US,
642692ae5867fd1c,,,Ascend TMS 555 Plainfield Rd Ste F,,Willowbrook,IL,60527-7616,US,
fee45387d485a082,,,Sun Country Pediatrics 8391 Omaha Cir,,Spring Hill,FL,34606-5157,US,
a0c9295871f6d176,,,"HEARS 632 E Market St, Suite B",,Akron,OH,44304,US,
44d0d2f825f07989,,,"Sports Medicine and Joint Preservation Center 2000 Crawford Street, Suite 1225",,Houston,TX,77002-8231,US,
30d7a9b5ec9a0f35,,,Prestige Medical  857 Down Towner Blvd Stg G,,Mobile,AL,36609-5430,US,
5260c68369f60b65,,,"Dr. Norman Urich, DO 1762 N Fort Harrison Ave",,Clearwater,FL,33755-1708,US,
ccf43b9c16ee08e9,,,A Blended Family Mental Health Services 3214 E Joppa Rd,,Parkville,MD,21234-3307,US,
9dc415c77606a4c8,,,Genesis Brain Institute 3030 N Rocky Point Dr W Ste 665,,Tampa,FL,33607-5906,US,
4f9ddc505f22bf8b,,,Helping Hands Project Organization 1314 26th St,,Everett,WA,98201-3406,US,
26cef56c15f8978c,,,"Allamar Healthcare, Inc. 58 West Loop Drive",,Camarillo,CA,93010,US,
e10eab7c164fca31,,,Sarasota Interventional Radiology 6600 University Pkwy Ste 102,,Sarasota,FL,34240-9040,US,
d6a50232b0407aa8,,,"Randall Kelly New Life Wellness, PLLC 5426 N Road 68 Suite D253",,Pasco,WA,99301,US,
dfc8c7fd44d86434,,,Shell Point 15051 Shell Point Blvd,,Fort Myers,FL,33908-1639,US,
429478087c5d2825,,,St.Claire Shores Medical PLLC 30140 Harper Ave Ste 300,,Saint Clair Shores,MI,48082-1610,US,
0d0426ea1f82b1ae,,,Neuro Logic Rehabilitation And Wellness 751 Hailey Glenn Vw,,Colorado Springs,CO,80916-2067,US,
31a5e530731e4066,,,Collaborative Care Consulting 3873 West Park Avenue,,Chandler,AZ,85226,US,
a098aafc584adeaf,,,Quality Telepsych PLLC 363 N Houston Parkway E Suite 110,,Houston,TX,77060,US,
a8f5b395e33ec0da,,,"Gulfsun Medical Billing, LLC 12300 E Four Oaks St",,Wichita,KS,67226,US,
0432f1a48ab62148,,,"John Woodall John Woddall, MD LLC 1&2 13 Berkshire Rd",,Sandy Hook,CT,06482-1361,US,
7e47f7383c3a452d,,,Ashley Carro 13 Los Pinos Rd,,Santa Fe,NM,87507-4310,US,
55ef91fd3cde1137,,,Stephen Harkins DDS PC 4781 E Camp Lowell Ste 101,,Tucson,AZ,85712,US,
88fa8699ba616e42,,,"Robert S. Fredericks, M.D., Ltd. 1495 Ridge View Dr Suite 230",,Reno,NV,89519,US,
d5b9e5aa0da5f207,,,Whole Health PLLC 6100 Corporate Dr Ste 3a,,Houston,TX,77036-3419,US,
b33479d1c0bf7d0f,,,CommonHealth Recovery 1604 Louisville Rd,,Frankfort,KY,40601-3919,US,
b95e950ac413e116,,,Casa Grande Counseling Service 635 E Cottonwood Ln,,Casa Grande,AZ,85122-2023,US,
69c193b4a054f800,,,Life Spring Recovery  5815 Westbourne Ave,,Columbus,OH,43213-1459,US,
3cf1b4e8ec3a4473,,,Mark Baravik Family Practice 13710 E Rice Pl,,Aurora,CO,80015-1074,US,
8f19ec8edb1b2274,,,"Westover Hills Women’s Health, PA 7430 Barlite Blvd Ste 105",,San Antonio,TX,78224,US,
6669d8efa9de50d0,,,"The Insomnia & Sleep Institute of Arizona, LLC 8330 E Hartford Dr Ste 100",,Scottsdale,AZ,85255-7205,US,
b912c865cf6509f1,,,Jane E. Neuman MD 257 Monmouth Rd Bldg A,,Oakhurst,NJ,07755-1500,US,
d8100045282fedd5,,,Morningside Pediatrics  3500 Coral Way Ste 102,,Miami,FL,33145-3094,US,
6e1c9695b611f422,,,Jessica Taff 226 Route 37 W Ste 6,,Toms River,NJ,08755-8047,US,
51eba64eea5d623a,,,McMurry University 1 Mcmurry University # 716,,Abilene,TX,79697-0001,US,
d608bb5fb098ae91,,,NEXT Molecular Analytics  11601 Ironbridge Blvd  Suite 101,,Chester,VA,23831,US,
a8f3ce19812a0212,,,"Mindit 2611 North Beltline Road Ste. #201 Sunnyvale TX 75182",,Sunnyvale,TX,75182,US,
edfcfc7279ee9b79,,,Millennium Health Care Solutions  26809 Sack Ct,,Canyon Country,CA,91351-6936,US,
e8f4a3d641fdf7ac,,,"Marianna Health & Wellness, P.A. 4439 Jackson Street",,Marianna,FL,32448,US,
8ee513f51002ff2e,,,Nilda M Ginarte MD PA  8785 SW 165TH Ave Ste 201,,Miami,FL,33193-5828,US,
b6b2c186e112e723,,,A Woman's View 2301 S Hampton Rd Ste 200,,Dallas,TX,75224-1653,US,
95ef83cfda8f8f7f,,,Jackson Healing Arts 3130 E Jackson Blvd,,Jackson,MO,63755-2957,US,
1c0691382ccecadf,,,"Didi H. Kidder, LCSW  8215 Westchester Dr Ste 314A",,Dallas,TX,75225-6117,US,
3c17b5a9b5002e15,,,Harmony Family Center 118 Mabry Hood Rd Ste 400,,Knoxville,TN,37922-2219,US,
0b2a35a8fc19ae72,,,"Associates in Health Psychology, LLC Brandywine Plaza West 1524 Concord Mall Ste 103",,Wilmington,DE,19803,US,
c6e09a09e35b6a5c,,,Michelle Taclob M.D. 100 Main St,,Paterson,NJ,07505-1024,US,
a35d2109ace06249,,,Mind Works 38868 12th Ave #24,,North Branch,MN,55056,US,
00864db012b69e26,,,"Thomas Pollard, DO 98-1079 Moanalua Rd Ste 570",,Aiea,HI,96701-4716,US,
c330cc876a59ab44,,,Gemini & Libra Psychiatry LLC 7333 W 38th Ave Unit 355,,Wheat Ridge,CO,80033-5012,US,
33deac9f2fb1e346,,,Wellmind 2100 Geng Rd Ste 210,,Palo Alto,CA,94303-3307,US,
96b060601d144ec8,,,James Healthcare & Associates Inc. 612 Main St,,Keokuk,IA,52632-5450,US,
551e211ae44e376e,,,Anew 8080 E Central Ave Ste 190,,Wichita,KS,67206-2389,US,
2d65b0c35de66ab7,,,Visiting Doctors P.C. 142 N Mechanic St.,,Jackson,MI,49201,US,
b00fccb34e5eea38,,,Top Docs Clinics 1441 Brickell Ave Ste 301,,Miami,FL,33131-3439,US,
603ede695b0191ef,,,Associates in Counseling and Psychotherapy 2627 Charlestown Rd,,New Albany,IN,47150-2536,US,
25a55b04d9fdec81,,,Essex Acupuncture 50 Church St Ste L10,,Montclair,NJ,07042-2745,US,
ae2dc12027f31870,,,Bestcare Internal Medicine PLLC 9832 W Eagle Talon Trl,,Peoria,AZ,85383-2926,US,
e8de2fe620d5fc1d,,,Global Medical and Behavioral Health 121 Webb Dr #202,,Davenport,FL,33837,US,
b2f240fdfb9fb46b,,,BrightWell Health 7310 Ritchie Hwy,,Glen Burnie,MD,21061-3065,US,
61bc5cb88741a1eb,,,2108768216 1120 Sparkleberry Lane Ext,,Columbia,SC,29223-7078,US,
953ea32ad2d67936,,,Center for Behavioral Medicine  250 N Sunny Slope Rd Ste 203,,Brookfield,WI,53005-4824,US,
55fcd1fb73061ae6,,,Paul Granoff MD ADHD Adolescent and Children Mental Health LLC  132 N Buckingham Dr,,Sugar Grove,IL,60554-4194,US,
a30c3919db2e0b50,,,Rigby Family Medicine 480 Rigby Lake Dr,,Rigby,Id,83442-5280,US,
79d691317c7542b6,,,Faith Health Wellness 722 Weeping Willow Rd,,Garland,TX,75044-2534,US,
71a494d46eb91145,,,"Trinity Care Associates, Inc. 100 Merrimack St Ste 201",,Lowell,MA,01852-1707,US,
e3947632ef6ace82,,,"Act One Health, LLC 7122 Government St",,Baton Rouge,LA,70806-6336,US,
f99f9d55e81527eb,,,"Ribbons & Roads, LLC 1116 Nashville Hwy, Suite 106A",,Columbia,TN,38401,US,
433a107a45226256,,,Kimberly P Gray  13150 NW 50TH Ave,,Gainesville,FL,32606-3561,US,
7e1e877c5f6f2fa3,,,Bay Area Rehab Center 5313 Decker Dr,,Baytown,TX,77520-1413,US,
3fb073b8086ffe96,,,Carolina Pain Relief Center 4146 Mendenhall Oaks Pkwy Ste 105,,High Point,NC,27265-8416,US,
4e01e5b37d1a95d2,,,EAGLE PEDIATRICS 125 STIERMAN WAY,,EAGLE,Id,83616-5163,US,
f70cbedeae5f5e95,,,Magnolia Wellness Inc 5615 La Jolla Blvd Ste 14,,La Jolla,CA,92037,US,
3db09d2247d9365e,,,Rye Dermatology 4 Rye Ridge Plz,,Port Chester,NY,10573-2820,US,
0ed778b0e45fc247,,,Mirza Orthopedics 290 E Main St,,Smithtown,NY,11787-2916,US,
36d46c9a1b8d36d6,,,GREAT LAKES URGENT CARE 25660 Dixie Hwy,,Perrysburg,OH,43551-2019,US,
edf5ff141e9fac2d,,,Qore Physical Therapy 1261 S 820 E Ste 110,,American Fork,UT,84003-4004,US,
6da2c3afe9277a7b,,,Jefferson Taylor 354 Pine Ridge Rd,,Deridder,LA,70634-5350,US,
c5c76641c1870f0d,,,Columbus Medical Consultants 3600 Olentangy River Rd Ste 480,,Columbus,OH,43214-3437,US,
dba47fa083abc78b,,,Central Kentucky Recovery Management LLC 1094 US Highway 27 S Ste A,,Cynthiana,KY,41031-7078,US,
fadef8da35c86ba7,,,"Healing Corner, LLC  19115 W. Capitol Drive, Suite 117",,Brookfield,WI,53045,US,
6f79fd037ac9a6ee,,,Cherry Creek Neurology 1720 S Bellaire St Ste 200,,Denver,CO,80222-4348,US,
c3598185414b1e32,,,JAS Medical Management  6151 Miramar Pkwy Ste 104,,Miramar,FL,33023-3970,US,
2c8e3ba09397aa47,,,Dr. Isaac Tawfik PO Box 387,,Marlboro,NJ,07746-0387,US,
41951d3967fc05b4,,,In Control Physical Therapy 223 S Hillside St,,Wichita,KS,67211-2128,US,
e280faf287bba005,,,Women's Center for Health and Wellness  8101 McClure Dr,,Fort Smith,AR,72917,US,
12ab36a40547b741,,,Atlantic Psychiatric Center 2123 Franklin Dr Ne,,Palm Bay,FL,32905-4022,US,
b76b2514a388ec9d,,,Corner Clinic 380 E Main St Ste B,,Midway,UT,84049-6802,US,
1041d1f48a9435c7,,,Aude Vaughan Internal Medicine Specialists of Roswell 11685 Alpharetta Hwy Ste 270,,Roswell,GA,30076-4982,US,
4a6c2a92ec5cf852,,,Spectrum Medical Group 5211 E Washington Blvd #18,,Los Angeles,CA,90040,US,
f2d1f71843a6b9f0,,,Healthy Heartbeat Pc  1226 N Shartel Ave Apt 300,,Oklahoma City,OK,73103-2435,US,
9dde780bfff99d33,,,"Dr. Dorothy L. Hitchmoth, PLLC PO Box 302",,New London,NH,03257-0302,US,
6768eef9a9807fb1,,,MindCare Solutions 5314 Maryland Way Ste 110,,Brentwood,TN,37027-6065,US,
455ea5460373b3d9,,,Karen Majdalani 60 Stepping Stone,,Irvine,CA,92603-4206,US,
76ae174adfeb7a11,,,"Koala Associates, LLC 11825 State Route 40 Ste 100",,Dunlap,IL,61525-8842,US,
10182e6e78f83a84,,,Ariel Causey Telehealth 39525 Los Alamos Road Suite C1050,,Murrieta,CA,92563,US,
3981650abefd4ed0,,,Good Faith Wellness  2506 Lakeland Dr,,Flowood,MS,39232,US,
584ac4c31933f311,,,Exceptional Heights Medical Clinic 849 S Victory Drive,,Houston,TX,77088,US,
e1cda731a5e4886b,,,Regenexx Des Moines 6151 Thornton Ave Ste 200,,Des Moines,IA,50321-2413,US,
7a88f398ac46d139,,,RadianceMD 291 S Lambert Rd,,Orange,CT,06477-3559,US,
58eed66de2f995dd,,,Dr. Haydee Lancman 1515 Summer St,,Stamford,CT,06905-5149,US,
6d809c4d4c838c7f,,,ABMS - NC 4983 Taylorsville Hwy,,Stony Point,NC,28678-9051,US,
9914906bb1dc0c14,,,"Exclusive Psychiatric Care, LLC  1161 Mall Dr Ste C",,Las Cruces,NM,88011-8193,US,
fc8868abf6214afa,,,AFFILIATED PSYCHOLOGICAL 7293 Dumosa Ave Ste 8,,Yucca Valley,CA,92284-3700,US,
5db8c2b9bfd0cb1d,,,Origami Rehabilitation 3181 Sandhill Rd,,Mason,MI,48854,US,
d3452f1a3f9b238c,,,Harbor Psych 4010 Watson Plaza Dr Ste 285,,Lakewood,CA,90712-4048,US,
65c79c262512090a,,,Physicians Primary Care LLC. 1804 E 10th St.,,Jeffersonville,IN,47130-6016,US,
41e1e6f22ad1f5b0,,,Washougal Family Medicine 3307 Evergreen Way,,Washougal,WA,98671-2062,US,
f9754e9c13f42934,,,"IVF Michigan Rochester Hills & Flint, PC 3950 S Rochester Rd Ste 2300",,Rochester Hills,MI,48307-5165,US,
be7810523986a822,,,Virginia Sleep & TMJ Therapy  8730 Stony Point Pkwy Ste 240,,Richmond,VA,23235-1984,US,
95033ce4dc154743,,,Andrew Malany MD 45 Medical Park Dr,,Helena,MT,59601-4949,US,
2d6f4b3d85fe7690,,,Laurel Mountain Chiropractic Center 372 E Main St,,Mount Pleasant,PA,15666-1682,US,
f7d26b7e7a4881b1,,,Great Care Services LLC 435 Metroplex Dr,,Nashville,TN,37211-3109,US,
1565938c7074995c,,,"Billing WRx, LLC 3707 E Southern Ave Suite 2051",,Mesa,AZ,85206,US,
1a9ce6a82c6109b0,,,Empowering Relief Counseling PLLC 5814 S 900 E,,Murray,UT,84121-1644,US,
f43e8b5a62f5b4aa,,,Ann Cook Dialysis Center 22525 E 8 Mile Rd,,Saint Clair Shores,MI,48080-2433,US,
7cdb75d5eac8bf60,,,Gastroenterology Associates of Venice and Englewood  8421 Pointe Loop Dr,,Venice,FL,34293-2232,US,
21bd0fa8e198d06d,,,"A2Z Care Med-Peds Specialists, P.C 550 E Boughton Rd Ste 110",,Bolingbrook,IL,60440-2194,US,
f7a793509e9309d1,,,Settlemires Family Medical Clinic 60 County Road 502,,Corinth,MS,38834-7444,US,
ebb42ce3862853bf,,,Reset Recovery Health Center llc 6978 Main St,,Lithonia,GA,30058,US,
54d6f9f90b0866e5,,,Quil Ceda Creek Counseling Company 6330 31st Ave Ne,,Tulalip,WA,98271-7423,US,
d78f83b2cd3c3c0c,,,"The Child's Alliance, LLC 11721 S Silver Spur Ln",,Draper,UT,84020-4515,US,
e5df4ba4d6780333,,,Metropolitan Vascular Institute  470 Goodman Road East,,Southaven,MS,38671-9557,US,
7d81b44043f6c679,,,Revive Medical Group LLC 7150 Madison Ave,,Indianapolis,IN,46227-5269,US,
9a879f2ab259e472,,,Malar Kuppan NP 12610 N 58th Ave,,Glendale,AZ,85304-1891,US,
bf6c1ff55cac6b7f,,,Dermatology Billing Associates Inc  125 Oxford Road,,Casselberry,FL,32730,US,
b94daa8a59ed5967,,,Kirshner Spine Institute 525 Route 73 S Ste 300,,Marlton,NJ,08053-9644,US,
56aed7af9b00a340,,,Scott Colman  500 N Union St,,Middletown,PA,17057-1950,US,
95c18b40fae6a318,,,Healthcare Billing Specialists 214 N Main St.,,Sharon,MA,02067,US,
7d3348aca8501244,,,Great Heights Family Medicine  1473 Ring Rd,,Calumet City,IL,60409-5459,US,
7da2d535896401c0,,,Footcare Solutions PC 503 Burlington St,,Scottsboro,AL,35768-4216,US,
de0e89ee756daeda,,,Empowerment Quality Care Services 8535 Cliff Cameron Dr. Suite 100,,Charlotte,NC,28269,US,
7906a0ead9abfe67,,,Redding Spine and Sports Medicine  1945 Shasta St,,Redding,CA,96001-0478,US,
b51f80769ae2febf,,,Elevate Medical 33 W 19th St Fl 4,,New York,NY,10011-4333,US,
83ed1323c1b201b0,,,"ProTeam Wellness 3003 E 98th, Suite 107",,Indianapolis,IN,46280,US,
5e511d347e49a2c9,,,Aravinda Reddy MD PA  240 Williamson St Ste 205,,Elizabeth,NJ,07202-3672,US,
96f73af78f91115a,,,On the Go Podiatry 6833 N Kedzie Ave,,Chicago,IL,60645,US,
cee201df74190c51,,,Pinnacle Recovery Center 8070 E Morgan Trl Ste 200,,Scottsdale,AZ,85258-1229,US,
4bfc9f94e2d857cc,,,Arbor Emergency Medical 76 Mount Tom Rd,,Pelham,NY,10803-3300,US,
81986050b5862e0c,,,Kayla Lesher APRN PLLC 209 Old Harrods Creek Rd # 400,,Louisville,KY,40223-2553,US,
ef6f6f267a2cbf6c,,,"Above & Beyond Medical Services, PLLC  4983 Taylorvsville Highway",,Stony Point,NC,28678,US,
8031473314793464,,,Youth for Tomorrow  11835 Hazel Circle Dr,,Bristow,VA,20136-2180,US,
8e406ca537cc08b4,,,Alliance Health and Dermatology  304 South Mount Auburn Road,,Cape Girardeau,MO,63703-4920,US,
bf17f4da6a17bfd4,,,Stephanie Nickel LPC 248 Cottonwood St Unit B,,Delta,CO,81416,US,
7c16cdf014bccdc5,,,Las Vegas College Medical Facility 8410 Rafael Rivera Way,,Las Vegas,NV,89113-5391,US,
e7aade9caa50a383,,,Achor Valley Therapy Services LLC 4570 S Eastern Ave Ste 28,,Las Vegas,NV,89119-6183,US,
5e82bd3b4eba4577,,,Acute Spine and Sports Therapy 425 S Lowell Blvd Unit B,,Denver,CO,80219-2706,US,
14588afd3068171b,,,Vital Health Medical 4944 Windplay Dr Ste 112,,El Dorado Hills,CA,95762-9310,US,
f28b0c14c903f4c6,,,SpaceX - Client Healthcare Division 1 Rocket Rd,,Hawthorne,CA,90250-6844,US,
72f6dcf900de8bd4,,,Encircle Therapy 358 S. 700 E. B431,,Salt Lake City,UT,84102,US,
6a9045b433fa03e5,,,"Sight Partners Physicians, DBA Northwest Eye Surgeons. 2707 Colby Ave Suite 1200",,Everett,WA,98201,US,
9a53bc8c67a88563,,,American Neurospine Institute 13136 Dallas Pkwy Ste 540A,,Frisco,TX,75033-4247,US,
b2ca2a99181861c4,,,Steamboat Springs Plastic Surgery 940 Central Park Dr Ste 106,,Steamboat Springs,CO,80487-8853,US,
f1fd317fdbe3fdcd,,,Neurobloom Psychological Clinic 39555 Orchard Hill Place. Suite 600,,Novi,MI,48375,US,
620e6098c819d80c,,,Northern Arizona Pain Institute 2451 S White Mountain Rd,,Show Low,AZ,85901-7306,US,
e6d2eda31bc86a27,,,"Kin-Ship Services, Inc. 3850 E State Road 64",,Bradenton,FL,34208-9040,US,
a0be7787e29f48b7,,,Family Medicine LLC 3385 Center ST NE,,Salem,OR,97301-4609,US,
d67721c15dd1ede5,,,"Promote Ability, LLC 3506 Bellefontaine St",,Houston,TX,77025-1310,US,
7418b14edcc69aab,,,"Ferncroft Behavioral Health, LLC 175 Andover St Ste 203",,Danvers,MA,01923-1443,US,
35fafed6889e02c4,,,Desai Health 8823 San Jose Blvd Ste 301,,Jacksonville,FL,32217-4290,US,
38334297b019ba7a,,,Community Action Network 5 Washington St,,Valparaiso,IN,46383-4768,US,
27aecf78d7d59b4c,,,Back To Health Chiropractic - Forever Young MediSpa 5005 E Stop 11 Rd,,Indianapolis,IN,46237-9447,US,
2659788de24ee4c2,,,Hong Catherine Thrinh Medical Group LLP 2300 FM 365 #420,,Nederland,TX,77627,US,
89cbc0b4f64b8094,,,Michael S Brown Physical Therapy PC DBA Island Rehabilitation Associates 300 Hempstead Tpke Unit 3,,West Hempstead,NY,11552-1448,US,
d24c7e748835f72e,,,"Safe Mind Psychiatric Solutions, INC 38850 High Ridge Dr.",,Beaumont,CA,92223,US,
3551e4c7e523128e,,,Montessori Academy of Chicago  1335 W Randolph St,,Chicago,IL,60607-1529,US,
aadb4e9630ac364c,,,Effinger Health PA dba North Florida Senior Care 1891 Capital Cir Ne Ste 9,,Tallahassee,FL,32308-4486,US,
065c59e1da5a05c2,,,"Positive Connections, LLC 1373 Fillmore Street",,Twin Falls,Id,83301-5028,US,
90d2e28da2149d86,,,Unify Medical Billing  7941 E 57TH St,,Tulsa,OK,74145-8645,US,
af2057d9428401a5,,,"ActiJoint, LLC 11762 S State St Ste 110",,Draper,UT,84020-7158,US,
79b149455c17482e,,,Rheumatology and Arthritis Center of South Jersey 215 E Laurel Rd Ste 101,,Stratford,NJ,08084-1361,US,
3c861799766cd645,,,Daniel Downey MD 30 Mt Highway 91 S Ste 103,,Dillon,MT,59725-3535,US,
a8fc24a83060f174,,,UCO Medical Clinic  2100 E Hallandale Beach Blvd Ste 404,,Hallandale,FL,33009-3772,US,
946e30c57ae3565d,,,ANIPP Mivadev LLC  111 Strong Street,,Wallinton,NJ,07057,US,
0b5a058d0f775532,,,Care Medical Office 709 W Beverly Blvd Ste 202,,Montebello,CA,90640-3600,US,
00d5e11f269c5c96,,,Jason Marchetti MD 815 Lady Of The Lake Blvd,,Lewisville,TX,75056-5720,US,
44fbad276122eaae,,,Physical Therapy Clinic of Naples 2755 Gordon Dr,,Naples,FL,34102-7727,US,
644bd406cf24e807,,,Berks Plastic Surgery  50 Commerce Dr,,Wyomissing,PA,19610-3335,US,
e395287cd1a2b2c8,,,Texas Lung Care Associates PLLC 1643 Lancaster Dr # 205,,Grapevine,TX,76051-3593,US,
a7945d9180310745,,,Pulse Psychiatry 8304 Wycombe Lane,,Durham,NC,27705-4141,US,
14222274ec1d7d45,,,TLC on the Water  210 Soundward Ln,,Hertford,NC,27944-9749,US,
75e411a4126b8655,,,Defy Medical  4809 N. Armenia Ave Suite 220,,Tampa,FL,33603,US,
6998334f26de3bbf,,,"Jessica Deppen Moore Care, LLC 507 NE 12th St",,Moore,OK,73160-5807,US,
16fb23060fdcf58d,,,Upstate Home Rehab 515 Torrington Dr,,Duncan,SC,29334,US,
d889b5d36b3cc09a,,,Vuori Health 2405 E Route 66 Ste A,,Flagstaff,AZ,86004-5037,US,
dea65132665952be,,,"Dawn Copperthite, RD  5666 Keck Rd.",,Lockport,NY,14094,US,
6c1653c32cbe6a0a,,,"John F. Burnett MD, Inc. 7065 N Chestnut Ave Ste 103",,Fresno,CA,93720-0355,US,
cc7b3075f1fc34bd,,,Rebecca Burson 1600 Preston Trl,,Snyder,TX,79549-6175,US,
dafca0448b1b3ca8,,,Medical Renal Group PLLC  160 Springhaven Dr.,,Princeton,WV,24740-2357,US,
037a19b639e429f1,,,Mercy Seat Mental Health Treatment Center 1640 2nd St,,Norco,CA,92860-2969,US,
7c4e5d06bfb5b734,,,Elko Family Wellness Center 1042 Commercial St,,Elko,NV,89801-3948,US,
9b498d252bf3de7a,,,Makeover Aesthetics - Tampa 14499 N Dale Mabry Hwy,,Tampa,FL,33618-2078,US,
b04411f64e7a352b,,,Vitalis Wellness & Med Spa 1212 E Harrison Ave Ste 160,,Harlingen,TX,78550-7182,US,
afa40939c8fe4ad9,,,Mindful Innovations 4154 Mendenhall Oaks Pkwy Ste 103,,High Point,NC,27265-8034,US,
51c473a98a51c00b,,,Total Optimization 3400 Se 196th Ave Ste 100,,Camas,WA,98607-8862,US,
0aade65e4d97497c,,,To Be Generated  348 Miracle Stripe Parkway SW  Unit 16A,,Fort Walton Beach,FL,23548,US,
3383cd58c26366ae,,,Action Medical 1260 S Parker Rd Ste 100,,Denver,CO,80231-8065,US,
565c5e1616fb8039,,,Click Care  Po Box 331400,,Joint Base Lewis Mcchord,WA,98433-0900,US,
997a4ab66bae8760,,,Spine & Joint Treatment Center  1936 32nd Ave,,Vero Beach,FL,32960-2573,US,
0e21b4f20b84c642,,,The Center For Neurological and Neurodevelopmental Health 1010 W 8th Ave Fl 1,,King Of Prussia,PA,19406-1349,US,
cbc2eeba8cbc85b5,,,Human Services Council 1 Park Street,,Norwalk,CT,06851,US,
aa0177fe9846ebdb,,,"Steven Rupert, DO 304b Harbour Point 200 Harbour Dr Apt 14",,Humacao,PR,00791-6239,PR,
5662ab8268b09479,,,"Orlando Physicians Practice, PLLC 2295 S Hiawassee Rd Ste 210",,Orlando,FL,32835-8748,US,
8512406a0bc8fa8d,,,Evolved Healthcare  4905 E 29TH St,,Tucson,AZ,85711-6445,US,
d08e04825dc14379,,,Nevada Advanced Pain Specialists 5578 Longley Lane,,Reno,NV,89511,US,
700943b9cff53ba7,,,Hope on the Horizon Curtis 336 Main St,,Flint,MI,48502,US,
754f16ea11b68b5c,,,"Next Level Speech Therapy, P.C.  8050 Mukilteo Speedway Unit 209",,Mukilteo,WA,98275-7009,US,
9a13ad6dda94bc29,,,Viverant  4190 S Leanato Ave,,Meridian,Id,83642-9075,US,
7250993e86151cb3,,,"Steven M. Grant, D.P.M. 485 Williamstown Rd",,Sicklerville,NJ,08081-1777,US,
86efae830966bc38,,,Orbit Health 26565 Agoura Rd Ste 200,,Calabasas,CA,91302-1990,US,
e4f1157e6e3347e4,,,North Park Pediatrics 4 C North Ave Ste 403,,Bel Air,MD,21014-2314,US,
07fc9e341fdbcd11,,,One Oak Medical Group 342 Hamburg Tpke Ste 202,,Wayne,NJ,07470-2166,US,
b3d67f2c7f8f42ed,,,123 Special Care Kids PPEC 14040 Nw 7th Ave,,Miami,FL,33168-6809,US,
c1e4ac6d09fa42c9,,,Healthy at Home Providers 3910 Ne 99th Ave,,Portland,OR,97220-3620,US,
72f2ba7247e7b054,,,"Richard Ruiz, M.D., Inc. 27403 Ynez Road Suite 107",,Temecula,CA,92591,US,
15e7cdf604899328,,,Charlene Parker NP 915 N Santa Anita Ave,,Arcadia,CA,91006-2329,US,
897aa456c34363fb,,,Grace Reproductive Health  1749 Old Meadow Road Suite 600,,McLean,VA,22102,US,
cab56f9e89987d19,,,Vein and Lipid Clinic 150 Pine Forest Dr Ste 703,,Shenandoah,TX,77384-5317,US,
4c0f128e9065d353,,,Oregon Man Clinics PO Box 70673,,Springfield,OR,97475-0133,US,
a849b6077e5b8456,,,Healing Mind Wellness 124 Slade Ave,,Pikesville,MD,21208-4900,US,
cf967de54942a5e9,,,I Heart Therapy 22815 Ventura Blvd. #471,,Woodland Hills,CA,91364,US,
6ddbaa519eb378d7,,,"Dr. Hagan  Mowbray P Hagan, M.D. Inc  482 Corona Mall",,Corona,CA,92879-1418,US,
fca62556964f8011,,,Robert A. Freedman M.D 1160 Kane Concourse Ste 403,,Bay Harbor Islands,FL,33154-2059,US,
40d761957ce21bb2,,,Next Step Psychiatric Clinic 1921 Dulles Dr,,Lafayette,LA,70506-2716,US,
bb05fa5a93850282,,,Mobile Bay Physical Medicine  1924 Dauphin Island Pkwy # K,,Mobile,AL,36605-3004,US,
e818467344c757a2,,,Drip Lounge 2401 S Jackson St,,Seattle,WA,98144-2489,US,
a5430b81704486ba,,,MAPS for Recovery 12308 Split Rail Pkwy,,Austin,TX,78750-1764,US,
9f3c88cde21cd3e5,,,DRLULLABY LLC 1101 Davis St,,Evanston,IL,60201-5945,US,
f80a11e75b48c59c,,,Napa Valley Nephrology 3443 Villa Ln Ste 6,,Napa,CA,94558-6417,US,
ec3993e14bd75b16,,,Renew Health LLC 107 High Loop Dr,,Ruidoso,NM,88345-7822,US,
260a301f9fb98151,,,Spruce Psychiatric Associates 102 N 51st St,,Seattle,WA,98103-6005,US,
dc41789411a57c99,,,Roper’s Health Oasis 711 W Church St,,Carlsbad,NM,88220-5137,US,
859dfb7a921df0b1,,,Kim McCallum MD 333 Dickson St,,Kirkwood,MO,63122-4631,US,
09f27a23ebc9c607,,,"Dr. Mark A. Murfin Jr., MD  1063 M L King Dr.",,Centralia,IL,62801,US,
8552eeda20121946,,,Leading Edge Medical 1530 S Val Vista Dr Ste 106,,Gilbert,AZ,85296-3860,US,
