organization_id,original_value,normalized_number,extension,country_code,is_valid,parse_error,use,sequence,organization_original_id,created_at
d303bd04-0dcd-591a-b887-f322545828d0,8887058558,+18887058558,,+1,True,,,0,5d8f4be5-246f-4547-a8ff-3b51676edffa,2025-10-28T06:38:25.514480
6ff61401-398a-5ffc-b6e8-283b15a6d5d4,9544742900,+19544742900,,+1,True,,,0,b91070f1-277e-4868-a279-bf5eca99c3df,2025-10-28T06:38:25.677308
754ee8e9-0a89-5edc-b0d1-3b8edd2b6c0e,8016199000,+18016199000,,+1,True,,,0,68710160-573f-494b-a6a4-03233eb89b0a,2025-10-28T06:38:26.005723
4d76fa82-d67b-57a9-bc1a-cdfa0a7e9025,8887058558,+18887058558,,+1,True,,,0,dc59d752-4b56-42a1-bc68-1aaad34e6639,2025-10-28T06:38:26.167920
25d4d834-d194-5bf4-b4ce-cdd2108d3e14,4236133300,+14236133300,,+1,True,,,0,1b59d624-127f-498d-8604-d477d17cdd57,2025-10-28T06:38:26.330710
9710f54e-4b49-5a4a-a602-98b85b6b7274,7087862999,+17087862999,,+1,True,,,0,7f28f621-f61a-4850-bb68-c88827522be6,2025-10-28T06:38:26.491101
39091881-14a2-5afb-b60e-26f25c82989e,3026443311,+13026443311,,+1,True,,,0,87e8369a-b900-4d84-83f1-97bf86e93939,2025-10-28T06:38:26.645535
31027061-e44f-5d94-91a7-e47ae192f012,5012275050,+15012275050,,+1,True,,,0,958d3ad4-072e-48a5-82ab-01e22ada4d09,2025-10-28T06:38:26.809669
0db0c721-45db-5712-8243-3fee6e35e846,9087886146,+19087886146,,+1,True,,,0,08693a5a-e047-4085-a939-4e05dd61afc9,2025-10-28T06:38:26.968222
cb1fa4e4-e4d9-5a5d-ad5b-50ad59c0487a,6035806753,+16035806753,,+1,True,,,0,28bf4ada-4bcf-4146-8d7d-8a0d2169758c,2025-10-28T06:38:27.137703
cd486d7b-d560-5f81-a40e-f062ee79f969,6414844094,+16414844094,,+1,True,,,0,73509ec8-efb7-4eb9-98df-e2259db7a924,2025-10-28T06:38:27.293824
9d421d44-7e0d-5899-a65d-f9861b108ee3,6612732556,+16612732556,,+1,True,,,0,cb28f9cf-97dd-448f-9ce1-49c33413a23d,2025-10-28T06:38:27.454200
4fb2f4cc-b851-5608-a938-62958c513854,3154222222,+13154222222,,+1,True,,,0,8def38c6-941f-46b8-9075-977fccaf2a95,2025-10-28T06:38:27.610058
813260dd-ed7a-57e8-8edd-74128b54352b,2102122266,+12102122266,,+1,True,,,0,67558fd5-4b83-4f41-bb52-764cec2e6875,2025-10-28T06:38:27.771503
6694513d-c0d6-532e-8820-b3f58f3f710d,9544581199,+19544581199,,+1,True,,,0,12e825fb-075c-421a-9564-016a4189b828,2025-10-28T06:38:27.929078
a595df44-1204-59df-9948-ee0a78d56c99,2105909596,+12105909596,,+1,True,,,0,c76b77fc-54e7-4518-a757-7190507e390e,2025-10-28T06:38:28.092238
4a3f4b3c-020c-5022-a422-ca2f22ef5f70,8028646309,+18028646309,,+1,True,,,0,cc55a381-c6f3-4d99-9902-58cb181b2bd2,2025-10-28T06:38:28.259549
b68522c9-727e-5b32-8ce0-8eecc0b80072,2086256400,+12086256400,,+1,True,,,0,8cafc24d-58a2-402f-be38-a600de14918d,2025-10-28T06:38:28.422073
9b3b0f5d-bd1b-57c3-92da-7046288ab766,6619481611,+16619481611,,+1,True,,,0,8e1c8f1b-a025-4292-aa1d-28563fde6f08,2025-10-28T06:38:28.605577
9f767ea5-3130-52a0-b145-922645e0dba9,2059330320,+12059330320,,+1,True,,,0,a7edf56d-9eb5-4164-89ca-9a470aed79b8,2025-10-28T06:38:28.758389
80f3ecaf-6817-54d9-95a8-e70c77caaf94,8178656800,+18178656800,,+1,True,,,0,617ab363-d4a0-4368-b3b4-d7a7a3c7c81b,2025-10-28T06:38:28.932953
bb5e9cba-67ec-552c-993c-4ac3b108b197,8772224521,+18772224521,,+1,True,,,0,9d7651df-a193-40b0-b836-9a7c640266ed,2025-10-28T06:38:29.091098
63c9ab15-b843-556a-ae08-90f070e00569,7276972150,+17276972150,,+1,True,,,0,a288077c-5df7-471a-8a09-9405de256f3d,2025-10-28T06:38:29.246563
1a5a8d24-787e-5d48-b78e-22b652cf09bd,5179936366,+15179936366,,+1,True,,,0,f4d5283e-5473-41fa-9141-0901b9a3cb0f,2025-10-28T06:38:29.414347
93ae8fa6-b069-5298-8c36-5a53db15ba6f,7576222200,+17576222200,,+1,True,,,0,f2d69b65-a6df-4178-aaa0-fb681ff0493a,2025-10-28T06:38:29.572183
0ca59de6-d802-57eb-a397-1aaa0d127be4,7652881928,+17652881928,,+1,True,,,0,c95d6230-e74a-42c7-ae42-6aa1b55acf84,2025-10-28T06:38:29.727753
a8277512-a2b6-58ce-9f3c-01e689fd95e1,2156576776,+12156576776,,+1,True,,,0,3b03afbd-28a2-4ae4-9288-fcae8cd3f848,2025-10-28T06:38:29.884996
a29d9633-6aaf-5b84-b150-6a229a3b2647,8887058558,+18887058558,,+1,True,,,0,7f6c185c-855a-4098-8287-34279b14b881,2025-10-28T06:38:30.048331
26fde775-8a6c-5577-943e-16029088a1a1,6305756250,+16305756250,,+1,True,,,0,4dad43fc-755a-4414-86eb-6c73f5d6ad19,2025-10-28T06:38:30.529356
89c94d49-41cb-5da7-900c-dbd436cd4ec1,2295845590,+12295845590,,+1,True,,,0,ba4fd7a7-e642-4b2e-bfd0-18f591839d82,2025-10-28T06:38:30.689132
506c5d9d-24cd-5d60-a3e9-1a9ede3eff9d,9132105400,+19132105400,,+1,True,,,0,4caa86f6-d4b1-49a1-b2aa-eec6c4d70649,2025-10-28T06:38:30.844233
bd2c2d1c-b0eb-5f09-a98c-2eb25a573f4d,4102965300,+14102965300,,+1,True,,,0,e8a809db-5c24-477a-ac2b-f9adf9132aa2,2025-10-28T06:38:31.002075
e181ddc5-7392-5008-8a32-2f8b96c9bda0,7657421567,+17657421567,,+1,True,,,0,c3ae0dee-52c4-47a1-86ab-ed39f1d09b14,2025-10-28T06:38:31.167313
6e72d95f-3c1a-5654-b215-72a10187247e,7575961900,+17575961900,,+1,True,,,0,ffd6111e-6687-4f45-a677-8e01ebc4eec7,2025-10-28T06:38:31.340530
9261776a-2506-58b1-a66d-2ca681bb64c2,5168045200,+15168045200,,+1,True,,,0,4becca52-d306-4c13-81ad-1a885ee41b24,2025-10-28T06:38:31.512812
666cc897-4bab-52d9-987e-f2b2c1a3a148,4257756651,+14257756651,,+1,True,,,0,65fbb3e2-c004-4803-ba73-140847dc87d5,2025-10-28T06:38:31.676413
04a991eb-9ab1-5afe-b716-dfef24319d7f,2155048900,+12155048900,,+1,True,,,0,d5404595-623e-4e90-9fc4-a715247d2c35,2025-10-28T06:38:31.832146
15ec0781-62f3-5a31-9e04-7c194ddbb92e,3027351616,+13027351616,,+1,True,,,0,c56a4d79-2e4e-4f98-a42e-868aa61a643e,2025-10-28T06:38:32.149908
95daca52-a9fb-5f21-8cd4-f5e9e16b1e21,5418821487,+15418821487,,+1,True,,,0,c2dce566-d00e-44dc-ae7c-5dbd16dce9ad,2025-10-28T06:38:32.310521
95d17bcd-f1f4-571b-9259-0a6ab8ff3440,8668091220,+18668091220,,+1,True,,,0,dbd02262-23c4-4d95-b8b0-62e21d8e55e4,2025-10-28T06:38:32.473719
0fce4c16-ea0b-5a3e-8971-27540da55460,9082374135,+19082374135,,+1,True,,,0,a86b1232-f4e7-4f1c-b579-273642c7c498,2025-10-28T06:38:32.640633
9457d1e8-30f4-5b08-b119-9bdafaa75d47,6613274411,+16613274411,,+1,True,,,0,35fe6a45-c0fb-4085-970a-fc5e81e3465c,2025-10-28T06:38:32.806930
6f688e02-7cc1-565b-93d3-c4dd0a91d77e,3026442633,+13026442633,,+1,True,,,0,8b846eca-4169-42f9-8e21-bceb5095faa5,2025-10-28T06:38:32.987229
6845b3c3-f4c8-5175-b4ca-5dc0f51a9154,3866760307,+13866760307,,+1,True,,,0,baf3fbba-d251-46cd-a64b-487552602419,2025-10-28T06:38:33.152158
127e9113-53fe-5b5e-adf4-88e183bce08a,2543995400,+12543995400,,+1,True,,,0,6438b6ba-4724-4ef8-bd9a-a34282ea2a78,2025-10-28T06:38:33.306962
cf1f97cf-547a-58ee-9de9-b5b32bd9c706,5135767700,+15135767700,,+1,True,,,0,711d7c3c-5d48-400d-9f74-de6412acfd80,2025-10-28T06:38:33.470364
63af54c1-44a7-5f7d-9295-c663d668c3ee,9496457870,+19496457870,,+1,True,,,0,cfc30ea7-be76-4b8e-86ca-eab787e2e5de,2025-10-28T06:38:33.699527
7a3e53d6-b38e-558c-a7cd-45232d2b17ea,7404326370,+17404326370,,+1,True,,,0,0e0a919d-3fd2-473e-949b-772913d6dffd,2025-10-28T06:38:33.909422
94936650-bedf-5636-a41a-89d601df513b,7609481454,+17609481454,,+1,True,,,0,a27b2f60-c59d-4aac-879a-ec87db0a301e,2025-10-28T06:38:34.069860
d9cbfa57-6572-5805-a4cd-470be60a7ca8,6305756250,+16305756250,,+1,True,,,0,30af3234-2c68-4e2b-893f-cf88b3dbdae2,2025-10-28T06:38:34.233256
d57f38a6-fb15-5c4d-950d-75331b1cfa9a,5592999395,+15592999395,,+1,True,,,0,628fd45a-9873-4c40-9409-ef6d6a958a37,2025-10-28T06:38:34.393269
e3791f9a-29d4-5619-9b5d-850ceea986fa,6618592211,+16618592211,,+1,True,,,0,cac8f891-cca7-4818-a8c2-d837d1573c5c,2025-10-28T06:38:34.555039
08b36907-85e3-5cf6-8af4-ad6aec9daf93,9035260444,+19035260444,,+1,True,,,0,18b78567-51cf-4633-9794-79183ecb2e42,2025-10-28T06:38:34.715066
c6c0b22d-1ad2-56b6-b252-5b9ac41b665a,4029044729,+14029044729,,+1,True,,,0,896e5cfc-00ab-460b-8bf0-a50758539661,2025-10-28T06:38:34.874114
fe7f159b-a33d-5dcf-bdc2-ad2e6954a39a,2143696909,+12143696909,,+1,True,,,0,03d7ae3c-8e58-46f2-9496-45e47433d574,2025-10-28T06:38:35.033579
5e81649d-39e0-591e-963f-ab32e8477a81,5627956406,+15627956406,,+1,True,,,0,0eeafcd2-6ea2-4822-9f5c-ec4ecf49c7db,2025-10-28T06:38:35.349642
4ee356c1-88ea-594b-9329-ced8ea86601b,8552599183,+18552599183,,+1,True,,,0,c95a5b22-534d-405e-aec8-2336e706b98b,2025-10-28T06:38:35.508170
b8ef8aa9-6b7a-51df-a63d-0ba61b772b05,9085264499,+19085264499,,+1,True,,,0,cac5da26-5889-4019-93a2-dcb9017e389b,2025-10-28T06:38:35.661764
d9d5df4c-64c5-5198-bcc0-69ea0c844d08,9893583555,+19893583555,,+1,True,,,0,f2814074-7f22-4bf4-8b8c-88c34999cae0,2025-10-28T06:38:35.815512
6bdfbd25-46b0-5c8e-b472-1d856f43d11b,2079566650,+12079566650,,+1,True,,,0,c76ced2c-4b64-4f45-a30d-d418d1b67ea2,2025-10-28T06:38:35.972185
7ba33f11-c6be-5bf7-81ae-129fd4d86313,7325052888,+17325052888,,+1,True,,,0,1d7e4f6f-d3a2-4eae-9826-1f5c8cf5d870,2025-10-28T06:38:36.124541
51829a69-b9ee-5fdd-8003-5e5965752b0c,9709452840,+19709452840,,+1,True,,,0,075e9784-ccb5-4cae-a2d2-aadadd38b160,2025-10-28T06:38:36.287933
0d5d997e-e216-5b76-a7d5-f0fb258b1295,8139531170,+18139531170,,+1,True,,,0,a66fa4ca-12b9-4d4d-b17f-8de986a952f2,2025-10-28T06:38:36.459164
c07a2b66-8e65-559c-83ce-96082a95df3b,3054610003,+13054610003,,+1,True,,,0,4d1e35ac-eefd-4418-8784-2c689241f060,2025-10-28T06:38:36.628173
9f9edceb-b59f-574a-8bb9-4956b7772b6a,2292285500,+12292285500,,+1,True,,,0,51bef1f8-d721-4e6f-9c39-8d079973fa80,2025-10-28T06:38:36.787318
1d38b8f7-1679-520e-94a9-cb97db4f9907,4433839300,+14433839300,,+1,True,,,0,fd2bf531-33d8-4f06-8bbd-8fd5b4b7f9a5,2025-10-28T06:38:37.101514
1b784574-5e7b-50ef-ba3e-292cc0801454,9492552600,+19492552600,,+1,True,,,0,6aef348d-582c-4362-b8bc-73fd5f1e86c5,2025-10-28T06:38:37.255128
21b09d5a-a452-5b55-ada2-726c2e0d8815,2488530803,+12488530803,,+1,True,,,0,81a99aa9-d3e3-4a73-959d-bdecfa244475,2025-10-28T06:38:37.411371
5441c526-7ff1-522b-8a4a-5638318ec0b6,2156577010,+12156577010,,+1,True,,,0,a40067d4-bc9b-4155-b90f-922de610e362,2025-10-28T06:38:37.571923
6837e840-68ba-5c41-bbb6-2980afa916e7,8668091220,+18668091220,,+1,True,,,0,b5ca6185-716a-42f7-8534-79e23ebec8dd,2025-10-28T06:38:37.731337
5d190d95-b4c7-5d31-971f-611d5208d001,4023718000,+14023718000,,+1,True,,,0,87ad5663-7e9c-4bbd-97de-2acd647fbab4,2025-10-28T06:38:37.889923
ae121126-c07b-54f1-b600-e788d567f647,4042256000,+14042256000,,+1,True,,,0,e49a4374-0f1c-482f-8753-aff7cb4b2a33,2025-10-28T06:38:38.044115
7127978d-17c6-5766-a008-69a3ecd36bdc,9133844990,+19133844990,,+1,True,,,0,894d8d29-336a-47c1-bc56-bbacddbe64c3,2025-10-28T06:38:38.206194
b17216e5-4bfd-55af-9d8a-bc97600df4e4,5732310175,+15732310175,,+1,True,,,0,0a7e1c55-3ce9-410e-8e24-1cb8edd74b0f,2025-10-28T06:38:38.366364
018aa2a3-95df-5417-a99d-57a5c5f796ad,2156577010,+12156577010,,+1,True,,,0,c37e678a-05b3-4857-afcd-011405f4d9d1,2025-10-28T06:38:38.549177
6b70c9ad-c857-5411-af7f-6c4cc395eefb,3148511087,+13148511087,,+1,True,,,0,34fa95e5-cab9-471a-a4b2-b8be118289d6,2025-10-28T06:38:38.704819
06544393-45d9-51cd-943c-096168382032,3054488557,+13054488557,,+1,True,,,0,36300a3b-4571-4cfd-969b-ad0560ee76ff,2025-10-28T06:38:38.861831
3dbec9c9-a429-5a9d-bd6d-6f1a137400d7,4047287900,+14047287900,,+1,True,,,0,d8938051-053d-4308-9bf9-a4b2da4a661b,2025-10-28T06:38:39.033121
9f881f2d-dc7b-565b-9a95-9db61963d450,7608954123,+17608954123,,+1,True,,,0,2b5a932c-d201-4a1e-a835-7b39f4a9a030,2025-10-28T06:38:39.346980
7cf9542b-5594-5f7c-a629-b6d2ae0e29b5,9087820019,+19087820019,,+1,True,,,0,1a2f875e-cb1f-4888-bc1b-0d71286a4d64,2025-10-28T06:38:39.505593
d7890758-34e9-5bff-9cde-b26149f4d5dc,4196265623,+14196265623,,+1,True,,,0,dcdac23e-508d-45da-8ae7-fb6056e0ff04,2025-10-28T06:38:39.661736
e4172e85-1234-577e-b7eb-1d3097728d33,9197588677,+19197588677,,+1,True,,,0,9fb09e90-d402-4436-832a-d0bdbb1e2f13,2025-10-28T06:38:39.830235
2b93822b-cf9d-5b7b-bd8c-f32c3ac281f1,6169492600,+16169492600,,+1,True,,,0,99c62ed7-8593-46fb-a24d-148ce54bb5c4,2025-10-28T06:38:39.984423
b2a76b24-112a-5477-85f5-4f1ef7691b20,4103562626,+14103562626,,+1,True,,,0,a9e1f3fb-6794-400b-ac84-2e0d6f1d77b1,2025-10-28T06:38:40.140010
8aaa17ba-b483-5e12-8e4d-9ad7ddb44f03,5038839909,+15038839909,,+1,True,,,0,e7dbd623-91b5-440f-b171-2c647776fbe1,2025-10-28T06:38:40.301191
33741397-19cd-551c-8ee1-668bb5c5d2e9,3528610100,+13528610100,,+1,True,,,0,b2075f13-15f0-4944-a39d-f680fac1c632,2025-10-28T06:38:40.463142
be0a3084-4635-50d6-8b13-c7354ebf49f4,5627949801,+15627949801,,+1,True,,,0,84394488-048e-4ccf-b324-feb1a52eed71,2025-10-28T06:38:40.618265
2d56ce81-a0f1-54d4-9fd0-b16a2905f3a3,2525229800,+12525229800,,+1,True,,,0,82e7623e-2598-4c66-883f-1900888d21da,2025-10-28T06:38:40.778501
dc8e1177-9af4-51c8-b934-1871bac3ae29,4016827407,+14016827407,,+1,True,,,0,a637806f-1c59-4474-b796-9d95c36faa24,2025-10-28T06:38:40.936898
51bec56f-beb9-5527-8716-efd8a0f42407,6319057965,+16319057965,,+1,True,,,0,944eed51-a9b6-4583-920b-f1282ac433cf,2025-10-28T06:38:41.093250
92c40a32-37b6-51d4-8a77-c7bc5ac65525,9543440999,+19543440999,,+1,True,,,0,d933066d-bad8-4a23-8a49-0a7509e16d75,2025-10-28T06:38:41.251050
2f517620-2ad2-5546-90cd-e5c4e8915d89,7578731554,+17578731554,,+1,True,,,0,ea15c1c7-083b-467e-b792-cddcd311b5e7,2025-10-28T06:38:41.412904
ea358a7e-7365-5290-82ea-13edc750c4a7,2062423696,+12062423696,,+1,True,,,0,edb9b05d-6842-4b5e-b11b-30f6b8c53dc5,2025-10-28T06:38:41.574544
165de7a9-7ea6-541b-bd8f-06a0a538a4c3,3172146020,+13172146020,,+1,True,,,0,b8baf58c-b46f-4e41-96cf-c1d57ff4795e,2025-10-28T06:38:41.736151
122a0769-326b-5a32-99f2-f80a896d82fe,3604242450,+13604242450,,+1,True,,,0,c4a6cbce-b9ca-4007-b27a-001bac19e311,2025-10-28T06:38:41.891626
da7c427e-45f5-5a6f-bee0-7082191febf1,6509316565,+16509316565,,+1,True,,,0,2f7236c3-ccee-4c3a-b3ac-f938d05ec480,2025-10-28T06:38:42.049370
103c6a7f-4fdd-547f-a586-41ceba9f9ee2,8668091220,+18668091220,,+1,True,,,0,85e2fcee-917b-4df2-9a98-93fd1f3cc5ea,2025-10-28T06:38:42.207723
757782b0-2f77-5d76-a697-fc650fa6d407,5736322777,+15736322777,,+1,True,,,0,0ea2644f-b8ae-4e34-b5ee-fb5760a01832,2025-10-28T06:38:42.366699
aff7901e-c7b8-55a9-9e4a-9d6a0816a1b1,9088247179,+19088247179,,+1,True,,,0,76c19a1f-eff5-4459-b620-e578f82f5c83,2025-10-28T06:38:42.525833
fcb24c01-d6a2-5f4e-841e-a71ab70533ff,7327807650,+17327807650,,+1,True,,,0,1fb27467-2cbf-4138-ac1e-f767719d9539,2025-10-28T06:38:42.832846
a26f4bd6-dcb3-5bff-91d9-1e0c74c105f1,8666317890,+18666317890,,+1,True,,,0,82bdd2d1-b476-4a75-a959-d7c92e21af0b,2025-10-28T06:38:42.994670
d2e36146-476b-5d18-96df-5b85de0f87ee,5629289600,+15629289600,,+1,True,,,0,8739e9b1-1966-496d-854f-e4567c3b0f6e,2025-10-28T06:38:43.308769
076f69ed-305f-5967-84b9-a842669b338d,3603998001,+13603998001,,+1,True,,,0,6a7fb7a1-923f-4aaa-9ce1-d959ef16b743,2025-10-28T06:38:43.464778
3f35b0d5-6686-528f-b0c3-5af1584d1ff9,8887058558,+18887058558,,+1,True,,,0,5bca9725-c821-485f-81fe-69be3e8fa239,2025-10-28T06:38:43.627230
a34b4c5c-1a42-5cd4-95f4-a46d78f2f966,5633556236,+15633556236,,+1,True,,,0,725de7af-e671-4426-9a70-edc005447deb,2025-10-28T06:38:43.791939
f82861ab-aa4a-5a1e-bbba-ffca0b881d90,7145475404,+17145475404,,+1,True,,,0,cbd3e712-ba89-44fe-82f9-cb3eb00d92a4,2025-10-28T06:38:43.951950
1df19c00-c133-56fb-bfd3-028373631d78,9016925780,+19016925780,,+1,True,,,0,42ccc50d-4b03-4c23-a8b5-2f3ddab0090e,2025-10-28T06:38:44.120811
46f5821a-87ff-5aaf-82c7-5c8097b906ce,9167373211,+19167373211,,+1,True,,,0,a0084b4e-d6cc-4cd5-b863-0049a1394dbf,2025-10-28T06:38:44.298784
be1c20a1-8e09-5d13-94c8-b2e21327f605,7177672001,+17177672001,,+1,True,,,0,6cf1c549-5062-4176-b560-0ed7e4e04c81,2025-10-28T06:38:44.452888
17b65348-df59-57c2-a293-75e02a897c3e,5864396242,+15864396242,,+1,True,,,0,2d0ac085-55b9-46ac-9560-b4a6458312d0,2025-10-28T06:38:44.608956
818ad0c4-0d57-5e4c-a2a8-561066e9fee3,7043727900,+17043727900,,+1,True,,,0,6c52d287-a518-4b96-aa71-bcd98b558882,2025-10-28T06:38:44.766256
089ae209-9612-5b0f-93fd-2842d29b472c,9899535320,+19899535320,,+1,True,,,0,5dc573af-2d8f-4152-ac13-dd70dd5fa3f3,2025-10-28T06:38:44.927872
9f1063c8-2c1f-550f-821b-b52d921da28f,8668091220,+18668091220,,+1,True,,,0,576ba209-dd1c-4cdc-8cd0-4685de5e56d5,2025-10-28T06:38:45.086726
0f3b214d-a8cc-5628-a115-d9b31522563e,2604943484,+12604943484,,+1,True,,,0,771d244a-33d1-4f76-a6d9-bb4420a6a35f,2025-10-28T06:38:45.402433
7fe3df38-5905-56f2-bc09-5634789a8b64,9082849880,+19082849880,,+1,True,,,0,f0a9af5c-4670-4e14-8a6e-1faa55a0d083,2025-10-28T06:38:45.564391
8b3776ba-0963-57d8-8851-18a493369569,3307428221,+13307428221,,+1,True,,,0,6effb72b-a4d5-4620-ba13-fe65586d9699,2025-10-28T06:38:45.724405
676ceaef-eebb-5447-92e6-77059474dc9c,6172729086,+16172729086,,+1,True,,,0,d76bb19b-c5d6-4d24-a90a-7908c7397dba,2025-10-28T06:38:45.927359
e889feaa-9ed3-57d3-9581-1c8c6d2dea4d,7148485240,+17148485240,,+1,True,,,0,4b948cf8-5551-4ad3-991c-1b969894981e,2025-10-28T06:38:46.109826
266c27e3-71d0-5a27-b623-bf5e651b995a,4098921192,+14098921192,,+1,True,,,0,ac8bce24-bc18-4e2f-9f7c-24fa425e3a6d,2025-10-28T06:38:46.279772
3dcbb5fa-af0b-531d-85ca-aaa228165908,2082534242,+12082534242,,+1,True,,,0,ca11c2a8-9e0a-4e70-8f58-d95ab4435e69,2025-10-28T06:38:46.456203
25b6f6ce-980f-53f3-b095-5ce65073736d,3186295001,+13186295001,,+1,True,,,0,273dfb0d-c243-4cc8-b24b-dc565a8df681,2025-10-28T06:38:46.628762
1bd5f971-ac1a-5459-adc6-be5aac5f7db4,3523317811,+13523317811,,+1,True,,,0,d76800b4-b8df-4436-a716-0c69b17881cd,2025-10-28T06:38:46.791539
fab59105-bcb5-5845-8030-597446a7a402,9082374072,+19082374072,,+1,True,,,0,0e1f6cef-dff4-4c03-a29c-51dc0a17ca4d,2025-10-28T06:38:46.975830
569b26be-6822-54ef-b981-2ddd6198c184,9512966679,+19512966679,,+1,True,,,0,c44c6bc5-d153-4507-9462-1c61634fe4eb,2025-10-28T06:38:47.141324
46af9800-78cd-54f8-b758-d4dee53dd5aa,8167814740,+18167814740,,+1,True,,,0,d983730f-47ad-4460-9169-9b917dcfd8ec,2025-10-28T06:38:47.316598
998a7a29-5e2d-556e-a754-955dd4a5f1e2,6098293285,+16098293285,,+1,True,,,0,7d873fd9-9a31-4361-b5da-f5eecab2bd55,2025-10-28T06:38:47.481388
fb53ab3f-6e07-577f-afc7-ee60c3c3045b,9497095100,+19497095100,,+1,True,,,0,f15d7cdb-831d-4de8-8484-519d1d45d8eb,2025-10-28T06:38:47.982327
2af281d7-a24c-5500-8c35-a1536885dd77,5152223060,+15152223060,,+1,True,,,0,20be21b3-f979-4dd0-9475-6889c274fceb,2025-10-28T06:38:48.180590
d599dd6c-a940-5022-9024-1c0d0b2680e4,8008452785,+18008452785,,+1,True,,,0,ad2834cf-1a58-4896-b1b0-b1c602850a10,2025-10-28T06:38:48.363773
4a82a5c4-c8a7-5574-b386-0822ffe93db1,2486253000,+12486253000,,+1,True,,,0,af9e1a5e-956e-49c5-bca3-6bf1d6a9b934,2025-10-28T06:38:48.639586
7e1e7800-d2a6-56ad-a413-2bd8b75976c7,9087886650,+19087886650,,+1,True,,,0,c6b91611-9b0c-4c1a-acdc-3b687edcbf7e,2025-10-28T06:38:48.824671
b4116d4c-b0d7-5acf-9866-5399b2266c7e,8142312101,+18142312101,,+1,True,,,0,996dba67-db7e-4ed0-b8ea-6eb8f552d239,2025-10-28T06:38:48.996964
a38d433e-ed7c-551c-a80f-9647b67f9272,2693217546,+12693217546,,+1,True,,,0,df05a013-1e96-4e39-ac87-5fcfdb32615b,2025-10-28T06:38:49.162153
4c5512d4-8459-53ab-9b4a-4b23fa10f1cd,7154784300,+17154784300,,+1,True,,,0,4b7b41da-e45c-4ef5-919d-8e28da550115,2025-10-28T06:38:49.335094
36d7e4b0-2081-53e1-bab7-dfdfefa36820,3122267984,+13122267984,,+1,True,,,0,3a1d4526-9932-4c2c-a30a-a2ff2515d025,2025-10-28T06:38:49.668990
484a55ab-1207-5acc-8e12-bdb597ab2abb,9517911111,+19517911111,,+1,True,,,0,9e49b7b2-056a-4bde-a1e7-188b38fe3225,2025-10-28T06:38:49.832332
09148411-5001-5dd9-9e2b-bb425266e4c8,9087820600,+19087820600,,+1,True,,,0,9fe6f782-094a-4ea1-9596-0dfb1606fc1c,2025-10-28T06:38:50.152125
44872645-f170-5c7b-a30e-7964a1244ebf,8668091220,+18668091220,,+1,True,,,0,6967713d-2e2f-4c22-b09d-fc2b78bb79ce,2025-10-28T06:38:50.317631
6cc1e422-2df4-5410-b564-1bf3ece66a51,9542297030,+19542297030,,+1,True,,,0,5bfbbd07-1ce6-49e8-b4b3-6808d2acec68,2025-10-28T06:38:50.497791
85ae01e4-829e-5095-8651-7681f6b4d044,9562631830,+19562631830,,+1,True,,,0,7d6fdff0-37e3-4cbc-ba14-d35f89efb9a4,2025-10-28T06:38:50.661292
cbe9055e-e2e1-5c6f-819c-18ff066d51a2,8668091220,+18668091220,,+1,True,,,0,e94c2387-784f-453c-9914-03f25e79ac6f,2025-10-28T06:38:50.828296
ae2c5a23-6257-531e-abd9-f6610854fdfb,9726164011,+19726164011,,+1,True,,,0,875b2ab4-e610-426e-92e5-515d8d08bdbb,2025-10-28T06:38:50.992226
18415b55-2742-5d3a-926b-ecd283a01f82,2058792260,+12058792260,,+1,True,,,0,d05c0c14-1963-4754-b888-e0171b555dd9,2025-10-28T06:38:51.158972
f7b97f33-0798-5ece-ba17-9d3fd5f4961e,3527352020,+13527352020,,+1,True,,,0,1e531303-cd99-415c-87d8-e6eafc8834b3,2025-10-28T06:38:51.334408
e5b9d4a5-48ae-5c1f-9e55-e5c209b6d4a1,203,+1203,,+1,False,,,0,bfe0beb1-3a8b-4238-a208-2cd7a38fdcf0,2025-10-28T06:38:51.519206
e8bbb423-7558-5ba2-be20-51ef4472c3c4,5414635665,+15414635665,,+1,True,,,0,289c84c8-7b58-4eeb-be65-15c6aeac939a,2025-10-28T06:38:51.667645
dc52d5ba-63b1-5e75-bf45-ccccadd1d105,9496405030,+19496405030,,+1,True,,,0,c8454a23-7d5a-4261-bba1-4d87c558638d,2025-10-28T06:38:51.842999
d5a24edf-a4ed-5981-b965-a386592f6558,9087886146,+19087886146,,+1,True,,,0,1c0dfc5f-9635-4ddc-bf8e-80095506fbaa,2025-10-28T06:38:52.013359
ea779d19-a70c-5cbb-a7d9-8d080a57b1ec,4803607745,+14803607745,,+1,True,,,0,beb667bb-1f33-4f53-8380-8567a0e77a2a,2025-10-28T06:38:52.178351
1f3720fa-6a83-5df5-951e-1405aedd53b8,6782844680,+16782844680,,+1,True,,,0,dbef5793-dd7e-477c-8efc-01af04b97c6f,2025-10-28T06:38:52.350984
af457611-a72c-5357-912c-b81772362c5c,4194430145,+14194430145,,+1,True,,,0,13644f5b-5534-43c7-8c57-607117ec8573,2025-10-28T06:38:52.629583
398e3144-b6be-55aa-82b2-c85f01e526f2,9087354645,+19087354645,,+1,True,,,0,37a33c18-b983-4bca-8dd3-fed307e17e25,2025-10-28T06:38:52.800194
